coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
170,893.7487078,616.3309975,0.779595971,705.4406586,1108.474246,0.835178256,112.6016011,597.5808201,0.682318389,829.1768236,1595.988772,0.606086791
171,104.9061087,591.3222398,0.3706761,709.5009775,1110.418803,0.737001181,116.8537986,595.2026501,0.207046062,115.0152047,594.2964847,0.284959137
172,893.5824566,616.2927189,0.786154807,705.8715518,1108.549143,0.831592917,112.6029143,597.4686613,0.682034731,829.2326326,1596.018714,0.605081081
173,893.6793795,616.390059,0.779648006,705.7291784,1108.636419,0.832125545,112.5057108,597.6764321,0.677571654,829.1962347,1596.278145,0.608783126
174,104.0503047,591.476919,0.362231016,707.8357658,1108.70745,0.741648555,110.8591561,591.1879274,0.221187919,828.3207991,1574.712435,0.293504179
175,93.42604494,585.2441436,0.263569981,706.5760733,1107.955649,0.846062899,104.8304772,583.6501337,0.181747258,106.6462435,586.8678657,0.178407133
176,893.7691364,616.693326,0.772585988,705.6428366,1109.17438,0.824635386,112.3897653,598.4434919,0.664273918,829.2861586,1596.526562,0.60564363
177,893.8142471,616.6715493,0.775956452,705.9408727,1108.733443,0.824370682,112.5895574,598.2189398,0.674719334,829.5083885,1596.502627,0.604761899
178,105.0939676,592.0944096,0.378376365,707.5282583,1110.606245,0.717017651,110.4308996,593.0520048,0.203236759,115.230531,595.1180434,0.27197957
179,893.6607466,616.5752368,0.777003109,705.9667447,1108.116512,0.838934183,112.5685506,597.7639412,0.680774391,829.451539,1596.39609,0.614166737
180,893.5698271,616.2736626,0.781534076,706.0937411,1107.868188,0.84141016,112.8118179,597.409179,0.694764316,829.1817551,1596.124343,0.601866722
181,104.3994638,591.4168732,0.365611225,708.3588519,1107.98947,0.765640378,110.380475,591.1986248,0.227971733,828.2863176,1574.762634,0.313807726
182,93.29087639,585.3977388,0.269347012,706.1014837,1107.699204,0.833433032,104.9254665,583.6223574,0.190706432,106.6854544,586.7484063,0.196286261
183,893.4614534,616.4594555,0.760918379,706.4969392,1109.115957,0.822376251,112.7371845,597.954625,0.684744716,829.2367973,1596.294013,0.607692063
184,893.5865879,616.6573601,0.754867792,706.6234297,1109.035547,0.819656014,112.7443845,598.3343921,0.676288486,829.2474718,1596.384327,0.606042624
185,105.0249937,592.1057568,0.377519369,709.7512846,1110.697723,0.721163511,110.6300688,593.269334,0.200210482,115.5138141,595.1624014,0.280169398
186,893.4103537,616.7216363,0.762137771,706.8161985,1109.35968,0.820295215,112.6929369,598.5181208,0.675878227,829.3867435,1596.514109,0.605254889
