coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
79,773.2205229,653.627017,0.776049495,443.7110643,1080.675901,0.66133827,123.5794418,657.93279,0.630212188,739.8365029,1519.278488,0.682803988
80,761.0029385,646.0306895,0.427845538,446.0290051,1082.915567,0.687880039,119.7179449,667.9844146,0.312083155,115.5501463,650.6633787,0.212898523
81,773.192256,653.6215677,0.770863652,441.8097548,1072.765842,0.660389245,123.6124896,657.9533679,0.624711931,739.8053264,1519.331903,0.68003726
82,773.2024311,653.6793098,0.768069863,441.9362545,1072.713113,0.658845067,123.5603076,657.8416567,0.621896863,739.7494577,1519.342184,0.680155754
83,760.999989,646.0338451,0.428018212,446.2242026,1082.750348,0.683624744,119.8308599,668.0604835,0.305143446,115.5294671,650.6342249,0.212099671
84,773.0261946,653.5646296,0.770412922,441.8853912,1072.856545,0.657702923,123.6932755,657.9571176,0.629712641,739.7718159,1519.402008,0.677813232
85,773.211973,653.545577,0.77220118,441.766057,1072.827105,0.653950334,123.6576279,657.9426076,0.626298785,739.7788535,1519.553411,0.673646748
86,760.9785056,646.0334128,0.428647459,446.0530257,1082.519779,0.682967603,119.8306103,667.9935651,0.291257501,115.5533364,650.5618794,0.215071946
87,773.157858,653.5292473,0.775585413,441.7976213,1072.762769,0.659223318,123.5312583,657.9271123,0.624532878,739.8016495,1519.521213,0.67906934
88,773.2224761,653.5363512,0.775335908,443.9006338,1080.383772,0.658731818,123.512196,657.9409003,0.624742746,739.7865121,1519.447599,0.678642035
89,760.9958572,646.0399426,0.428138465,446.2260714,1082.570886,0.681836426,119.7524722,668.1164021,0.283215106,115.5429884,650.5598781,0.215124846
90,773.2059469,653.2477341,0.763851106,444.0169048,1081.100256,0.664655328,123.4788667,657.8538594,0.634067595,739.984326,1519.417115,0.68084681
91,773.2729185,653.3523178,0.768550634,443.9494734,1081.349442,0.658817828,123.4750454,657.7695036,0.634634137,739.8505583,1519.306495,0.68012929
92,761.4054873,646.4469694,0.435202062,449.3958228,1084.795183,0.773984373,119.8498628,667.8181481,0.294704199,115.4375025,650.4108639,0.222109526
93,773.4075725,655.0407352,0.774563909,468.8342811,1111.799927,0.76053524,123.5271683,657.7045395,0.632801592,739.9653806,1518.879171,0.673783004
94,774.1301947,655.6349711,0.770014167,498.1596167,1146.664351,0.81801492,123.6134282,657.627759,0.63711679,740.0362612,1518.803143,0.665969014
95,750.8500185,649.5106395,0.50321126,516.4014122,1167.030622,0.80336231,120.7275488,655.8134203,0.319054872,115.2040824,652.3010657,0.209469289
96,773.2684721,655.6104746,0.750514507,512.6050065,1165.440432,0.804729342,123.4572733,657.8063731,0.630675137,740.2906984,1518.760185,0.679845452
97,773.7957354,655.8263068,0.770420194,499.3240317,1156.394157,0.747909784,123.5036446,657.8298581,0.634374738,740.3370102,1518.815341,0.68059206
98,761.3076301,647.6538254,0.530665934,496.6970634,1148.455988,0.734172046,120.0204399,654.1098685,0.288216829,115.3655376,652.3000674,0.228014499
99,774.1511934,656.4623539,0.77150768,499.2905158,1142.618167,0.749015033,123.5577184,657.6791201,0.634929001,740.1898481,1518.903131,0.674467683
100,774.1164351,656.6525581,0.775499642,500.7761527,1145.860981,0.79655838,123.5413346,657.6718149,0.635242999,740.2233668,1518.959252,0.669477284
101,751.3456328,651.0997889,0.501359701,499.614148,1153.381647,0.818524241,120.6064575,655.2551193,0.3424564,115.3705006,652.9407787,0.243840337
102,773.6705246,655.6616564,0.78701055,499.7310854,1157.136462,0.736667871,123.5447356,657.6944306,0.631608963,740.259022,1518.789608,0.675985754
103,773.9036025,655.5565948,0.793332636,502.6715398,1157.991954,0.738585114,123.5939313,657.6653273,0.631150246,740.284669,1518.730086,0.672250867
104,761.2590179,647.1882991,0.540037692,504.3634262,1155.658683,0.828981042,120.0599134,654.1472669,0.285814047,115.4896863,652.3676393,0.228353649
105,774.4729118,656.6481524,0.790745735,500.1243591,1149.953026,0.821998894,123.467231,657.7747278,0.619367898,740.301309,1518.855389,0.689398587
106,774.3052657,656.8878415,0.791828275,499.165468,1148.043946,0.811530471,123.4327847,657.7090251,0.61629951,740.3458506,1518.822684,0.689237475
107,751.2436428,651.2471106,0.517302454,500.1895395,1153.537515,0.810069203,120.5784705,655.4845591,0.356359124,114.9957705,652.8680394,0.252421379
108,774.4350812,656.113811,0.770560145,501.1737914,1154.701869,0.783480406,123.2866747,657.6257062,0.614762604,740.4058383,1518.765505,0.691532016
109,774.2651145,655.7834835,0.777680993,501.083276,1156.748939,0.770237684,123.3050689,657.6345842,0.615638912,740.2619779,1518.763419,0.692885637
110,759.4249272,649.799624,0.536728501,501.0753887,1155.344862,0.816751838,120.58097,656.0854287,0.305936277,115.503463,652.3473268,0.198340029
111,774.3145809,656.0874929,0.77968508,500.8243893,1153.422217,0.803190351,123.3687413,657.6091404,0.612878859,740.3040378,1518.861381,0.682032108
112,774.3188763,656.2169254,0.785846233,501.1427766,1151.067243,0.820605755,123.3724156,657.6183016,0.611576438,740.3571924,1518.819937,0.681725502
113,751.1392746,651.1567435,0.524350345,500.6032966,1153.460174,0.816156983,120.5800283,655.2175865,0.349314928,115.1153178,652.7572682,0.252827018
114,774.3463356,656.0649803,0.78111577,500.1561813,1153.019965,0.803517222,123.4312473,657.6590147,0.612555981,740.3588601,1518.787587,0.679162681
115,774.2810974,656.0365477,0.781744123,501.2319921,1154.92893,0.780371726,123.4198067,657.6480172,0.610885561,740.3175149,1518.823454,0.679927588
116,751.2408385,651.1805525,0.522985041,500.9552803,1156.693346,0.811639786,120.5858085,655.2471871,0.348645389,115.123963,652.7611158,0.251496464
117,774.2934332,656.1036813,0.787930012,501.2216396,1154.263787,0.79376328,123.4323132,657.6441901,0.614261091,740.4008324,1518.780442,0.678732395
118,774.3827519,656.0613053,0.790870547,500.7749365,1152.675844,0.809379518,123.4262751,657.6170471,0.614649355,740.4123779,1518.765732,0.679538846
119,751.1370766,651.3036221,0.525992036,500.4952138,1154.508676,0.816966176,120.5592554,655.2081962,0.349618733,115.1358428,652.7722149,0.252122462
120,774.4686904,656.1533999,0.784987688,501.0320561,1153.836854,0.790087223,123.4664294,657.6765983,0.632955134,740.2883139,1518.978639,0.669006228
121,774.4339082,656.0527153,0.780944347,501.1724898,1154.418669,0.782933712,123.4600889,657.6227019,0.63153708,740.313037,1518.96389,0.66838783
122,751.2240639,650.9924219,0.520061731,500.8762738,1156.980222,0.814194679,120.596535,655.7197714,0.357289165,115.0581114,653.2183528,0.257878602
123,774.3033473,655.950233,0.779348671,501.4343841,1154.492731,0.786116004,123.4294888,657.540185,0.627075434,740.3388755,1518.885575,0.669726014
124,774.3726895,656.1389911,0.788640141,500.9470844,1153.431592,0.794542789,123.4430749,657.6222174,0.627157867,740.3152244,1518.920489,0.672616959
125,751.0466123,651.1226774,0.525071084,500.5961602,1155.335635,0.814461291,120.629034,655.6717558,0.35417977,114.9640684,653.2971244,0.257002205
126,774.409945,656.2366343,0.795140862,500.9662453,1153.336483,0.787912428,123.4251514,657.7942588,0.622084439,740.415136,1518.980743,0.669195652
127,774.4134037,656.1915472,0.793645859,501.2590979,1154.039058,0.78585887,123.4615322,657.7763221,0.624109685,740.3600271,1518.93236,0.670558035
128,751.1303027,651.0261289,0.521113753,501.1867912,1156.75362,0.81591332,120.6289718,655.699512,0.351901948,114.9366965,653.2521508,0.253950983
129,774.5307736,655.9499478,0.77527976,501.1366388,1153.984379,0.785538793,123.3330212,657.7243803,0.622370541,740.2954047,1518.901726,0.677695036
130,774.5525568,655.9888062,0.780753493,501.033546,1153.695094,0.794083059,123.3619476,657.7158694,0.62562108,740.3238032,1518.85739,0.674113631
131,759.5783892,649.8666595,0.547142386,500.8026601,1153.925622,0.82113421,120.6805305,655.8041492,0.311048508,115.2119948,652.5435438,0.211675644
