coords,ground x,ground y,likelihood,endpoint x,endpoint y,likelihood,hMax x,hMax y,likelihood,vMax x,vMax y,likelihood
563,1014.953174,570.895278,0.685777783,782.1251721,1072.044736,0.78493011,222.2757168,551.71,0.881917775,918.6416895,1523.955521,0.895731032
564,1014.91242,570.7984328,0.688637614,782.26724,1072.260761,0.792854011,222.2557831,551.8229601,0.877334595,918.544806,1524.008919,0.896234393
565,214.1870323,544.0429405,0.423867285,783.4192624,1075.660549,0.794720292,218.8356929,554.8916899,0.252770364,215.9359166,540.8519359,0.262554944
566,1014.708313,571.2121692,0.673827767,782.4303632,1072.202352,0.803113937,221.9037094,551.3711896,0.87867558,919.2427304,1523.916738,0.892543435
567,1014.656524,571.1140823,0.674800634,781.8972802,1072.004838,0.796202421,221.9865232,551.4050918,0.878315449,919.2112978,1523.831303,0.893737078
568,215.2293412,544.0042937,0.3649095,784.9250803,1072.789748,0.812405407,215.1410859,547.0560479,0.240583509,213.842158,540.4513602,0.245764971
569,1014.588548,571.1935072,0.670625269,782.4646997,1072.023068,0.79615289,221.9930062,551.4181924,0.878702223,918.9876945,1523.997922,0.89238441
570,1014.642351,571.2214632,0.66983521,782.0918641,1072.00383,0.785031438,222.1148629,551.3150375,0.879970908,919.0194242,1523.988577,0.892926395
571,215.8782152,544.7028066,0.365395486,784.0734158,1073.957486,0.793454409,215.4608777,547.2539208,0.22385475,214.6759993,539.9572697,0.222855359
572,1014.632297,570.959866,0.671879113,781.4062176,1071.663514,0.770566881,221.9823298,551.4388657,0.877748191,919.1574702,1524.062086,0.893744946
573,1014.653372,570.9404407,0.675378323,781.1329446,1071.37265,0.761662304,222.0426021,551.4887514,0.881749034,919.170584,1524.0098,0.894582868
574,214.6703311,543.9804991,0.416544676,783.8542681,1075.206056,0.803254962,218.8863301,554.5212717,0.252246082,215.8608229,540.813725,0.257393301
575,1014.606718,571.0750666,0.678041995,777.9789467,1071.148633,0.704374909,222.119771,551.6533589,0.872799516,919.2368517,1524.113191,0.89037931
576,1014.635279,571.0435162,0.676738679,776.3094888,1069.324919,0.713106096,222.1589561,551.6491928,0.874872804,919.3237004,1524.03434,0.893859625
577,214.4901414,543.9003485,0.411364973,770.0697083,1068.929323,0.792145073,218.9953537,554.4911195,0.253347516,215.7945002,540.7775159,0.255897045
578,1014.510606,571.1181307,0.674703717,776.159236,1069.517679,0.729700923,222.1940551,551.6482658,0.875548005,919.3131478,1524.051241,0.894075274
579,1014.42636,570.9663377,0.681671023,776.6736217,1070.090785,0.708383441,222.0781002,551.6865444,0.875025511,919.2490122,1524.095745,0.892967641
580,214.9580522,544.3234676,0.421453655,776.034145,1073.185343,0.844690144,218.6476336,554.7515715,0.260323435,214.6614583,555.9609444,0.257168114
581,1014.334696,570.6406417,0.676734567,774.8905332,1069.314312,0.736752748,221.9527965,551.6268511,0.875565052,918.9099646,1523.968996,0.894471467
582,1014.362254,570.6137972,0.67793417,774.6116548,1070.284245,0.729168773,221.9581718,551.6335335,0.876881123,918.8635898,1524.208618,0.893398643
583,213.8953782,542.9308558,0.400943428,778.9832473,1073.875829,0.826134801,219.6194577,553.3944275,0.254395306,214.3620505,540.8797755,0.278669178
584,1014.424181,570.5970964,0.678708434,775.3948903,1070.67254,0.735833526,221.9134836,551.5918257,0.881259561,918.8813527,1523.881911,0.894789219
585,1014.453248,570.5503664,0.677245021,774.782932,1070.281973,0.727231383,221.9509578,551.6130645,0.87962079,918.9118278,1524.022314,0.894519091
586,213.9494494,542.9590294,0.401569188,778.5873964,1073.545961,0.838691592,219.6061234,553.4120392,0.256176054,214.4234461,540.9020824,0.278378308
587,1014.381718,570.5183835,0.680442631,774.9651806,1070.273886,0.713453889,221.939395,551.6877763,0.879982948,919.0113039,1523.851854,0.896190524
588,1014.278028,570.5141954,0.681739569,775.0323594,1070.44044,0.718198121,221.9286895,551.6748092,0.880346775,919.0108314,1523.964959,0.896502554
589,215.3706432,544.1168219,0.37094295,776.5211133,1070.587422,0.826083601,215.3376583,546.9681386,0.245607913,213.7425231,540.8853302,0.252147436
590,1014.363169,570.4847469,0.683499694,775.6522827,1070.681056,0.715789139,222.0218816,551.5864971,0.880490184,919.0557854,1524.118214,0.896679699
591,1014.513566,570.476747,0.685743332,775.4917688,1070.881151,0.726322055,222.0329046,551.6473572,0.885972977,918.9818144,1524.230612,0.895667315
592,214.8203516,544.3525588,0.418729424,776.0296745,1073.637776,0.851573944,218.7903261,554.7372309,0.26628381,214.9221554,556.0931294,0.260213047
593,1014.350796,570.588119,0.682718515,775.6580002,1070.913022,0.723617077,222.0686092,551.5559053,0.886217594,918.8879411,1524.031648,0.89678061
594,1014.846289,570.8455114,0.683004975,775.4096825,1071.232163,0.735929251,222.2391982,551.8049057,0.885623693,918.5920477,1524.017683,0.902596116
595,213.8827233,544.2142764,0.42295754,776.510625,1073.701312,0.839541554,218.5263891,554.702137,0.238695472,216.1678908,540.7805338,0.260860682
596,1015.058886,570.9667196,0.68386209,775.7771542,1071.275426,0.728090227,222.1609178,551.7843473,0.886061072,918.3194625,1524.480532,0.902302504
597,1015.022927,571.0727787,0.680446744,775.6496146,1071.151375,0.743100584,222.2162724,551.7695553,0.886463702,918.3858917,1524.504347,0.902115464
598,214.4592973,542.673615,0.417123199,779.335274,1073.677159,0.838523626,220.2101793,553.6055888,0.248933166,215.3180802,541.1336727,0.292636454
599,1015.052125,570.9611259,0.678467631,775.1515472,1070.790739,0.738802254,222.1818132,551.7486351,0.889357328,918.4236357,1524.48411,0.900895953
600,1015.099963,570.7539968,0.681705117,775.5003886,1071.137849,0.753570199,222.2137227,551.8301446,0.888096869,918.3857827,1524.537002,0.901507378
601,214.4508201,542.6311071,0.415077627,778.9788074,1073.842047,0.841822505,220.2012286,553.594045,0.24790445,215.3192567,541.1086433,0.293401241
602,1015.060385,570.8313513,0.680069327,775.5207169,1071.226029,0.73598218,222.1771336,551.7362092,0.890311897,918.5291336,1524.255892,0.899116814
603,1015.005047,570.9161215,0.681185305,776.0282836,1071.430655,0.729147136,222.2440844,551.6827784,0.889128089,918.6409023,1524.331044,0.897134662
604,214.5186486,542.6952908,0.415502846,779.5409601,1073.826777,0.829842687,220.2168231,553.5406771,0.252295822,215.3516144,541.1295917,0.294371843
605,1015.000749,570.8406382,0.680711567,776.0003428,1071.364222,0.725605786,222.1814952,551.8091476,0.888728738,918.4490604,1524.308862,0.900417805
606,1014.985391,570.8911963,0.681126952,775.7515016,1071.392426,0.726460457,222.1981082,551.7416451,0.890977561,918.4337494,1524.183841,0.900181174
607,214.0198005,544.112789,0.421211839,777.2917254,1073.775708,0.83792907,218.7695847,554.6445578,0.246128768,216.0315383,540.9053588,0.265812933
608,1014.481528,570.3803678,0.685974956,776.8295555,1071.802265,0.713013887,222.0940695,551.3996708,0.87386167,918.6630592,1524.158099,0.896214724
609,1014.423093,570.3563151,0.6833058,776.7563329,1071.788901,0.708048403,222.1143346,551.5307691,0.873390794,918.8213699,1524.155788,0.895186543
610,214.6441511,543.914938,0.41420424,778.2807589,1074.3325,0.838091016,218.7559326,554.7519791,0.250217944,215.9270627,541.0885661,0.260118842
611,1014.466525,570.4001002,0.677557051,776.6485338,1071.826757,0.711045086,222.2009153,551.4459915,0.873555124,918.9657581,1524.056473,0.893648386
612,1014.485402,570.385303,0.680600464,776.472014,1071.820458,0.717729807,222.2679992,551.442735,0.87701565,918.7969975,1524.12723,0.896229506
613,214.7342569,543.9152107,0.417250246,778.0113387,1074.538731,0.844500899,218.7455828,554.78539,0.256950766,216.020301,541.0971413,0.263569683
614,1014.411658,570.3232055,0.681472778,777.0297284,1071.805311,0.719071805,222.1429496,551.4081018,0.873350024,918.6648793,1524.282062,0.898347616
615,1014.373661,570.2956276,0.682908773,776.2694383,1071.868045,0.722880304,222.1166749,551.432317,0.872876048,918.7051046,1524.260869,0.899281323
616,214.6637577,544.069021,0.415849388,777.9692006,1074.643714,0.834825218,218.7147775,554.7551509,0.253318638,216.0180098,541.0737643,0.259432256
617,1014.40149,570.3111973,0.684952199,776.6009874,1072.007022,0.717965662,222.1207457,551.4063163,0.870527148,918.7664406,1524.194465,0.896905541
618,1014.371732,570.210268,0.684816957,776.4837432,1071.880949,0.715997636,222.047874,551.3617444,0.869746864,918.7891476,1524.246633,0.89596653
619,214.5451862,544.0919377,0.415046871,777.8908795,1074.508644,0.837896228,218.6723847,554.7476214,0.24872601,215.9788623,540.9786386,0.258401692
620,1014.40353,570.1870036,0.683702826,776.4229889,1072.037363,0.714552045,222.0682125,551.3013117,0.872308135,918.7068748,1524.319252,0.89643991
621,1014.401008,570.3153806,0.684989512,776.5198579,1072.056233,0.72091186,222.1167164,551.2814987,0.873225749,918.6246393,1524.344454,0.89779675
622,214.5835263,544.3907124,0.415486038,777.8498187,1074.571486,0.824244857,218.6276822,554.805972,0.250371337,215.8702209,541.1099708,0.257295132
623,1014.466635,571.1791015,0.667604625,775.8880284,1071.292052,0.713779807,222.2058721,551.7486084,0.878134072,918.6944287,1523.822433,0.89873445
624,1014.362212,571.1087432,0.671567678,775.7941625,1071.274283,0.722579002,222.1705465,551.627852,0.877629161,918.5022523,1523.887843,0.898894489
625,215.9891266,544.8213956,0.363056362,776.3254672,1071.842091,0.84962374,215.4807456,547.150502,0.231595069,214.7387376,539.8091979,0.215115637
626,1014.373664,571.1278186,0.672961771,776.0302215,1071.45431,0.716310561,222.167582,551.6078868,0.879115939,918.4624374,1523.838336,0.901716352
627,1014.335362,571.0833592,0.670476437,776.1645026,1071.309164,0.716654539,222.2263145,551.7498648,0.878154993,918.5197849,1523.781914,0.900976896
628,215.8219284,544.743946,0.36572963,776.8830148,1071.802921,0.84692359,215.4861622,547.309109,0.233116448,214.811371,539.8064137,0.216589361
629,1014.638906,571.1782155,0.670447409,776.5108576,1071.472095,0.716990709,222.1138458,551.7805245,0.877946556,918.6131558,1523.780982,0.899797797
630,1014.738573,571.3333573,0.66868341,779.1010704,1072.247085,0.775047421,222.1743455,551.8546894,0.876820683,918.6735399,1523.860486,0.896873236
631,215.8690802,544.5929213,0.359554827,785.5643926,1075.313132,0.760339022,215.4814944,547.3279574,0.232530057,214.8517745,539.7769318,0.214586109
632,1014.803499,571.1802292,0.678818464,786.4721491,1075.604285,0.850015104,222.0627136,551.722482,0.879192531,918.8516321,1523.819558,0.899821997
633,1014.691455,571.1348562,0.680768907,784.0714753,1074.218918,0.83641839,222.1163454,551.6036439,0.880922318,919.0387659,1523.575507,0.897147536
634,215.8862316,544.675369,0.359690458,783.8806353,1075.100517,0.763568342,215.451605,547.17185,0.231678098,214.80849,539.8151298,0.212144881
635,1014.583128,571.2282119,0.675881028,784.0550268,1074.091718,0.845209241,222.1040878,551.5291433,0.882716775,918.957315,1523.943298,0.897203207
636,1014.413889,570.864233,0.684148371,784.9201026,1074.634106,0.848536372,221.9413667,551.4794428,0.880089164,919.1572158,1524.081757,0.896327853
637,213.8250333,542.9644587,0.395518392,786.0115304,1075.837493,0.727920592,219.7460141,553.39482,0.245864987,214.1729663,540.8286033,0.271371841
638,1014.341995,570.9155393,0.682718158,783.9122505,1073.96399,0.848160148,222.0777416,551.4491093,0.881125331,918.9718416,1524.113941,0.896605492
639,1014.334786,570.9820056,0.683932245,784.6133101,1074.23508,0.856836319,222.0115643,551.5466046,0.885048509,918.9638116,1523.99047,0.895811081
640,215.7515232,545.0321775,0.368517905,783.9037886,1074.177273,0.772364259,215.3654003,547.2503355,0.221630692,214.69577,539.925468,0.217094719
641,1014.223895,570.9741144,0.684370995,783.7118936,1074.068086,0.851160288,221.9503832,551.547508,0.884014726,919.0043769,1524.185711,0.89623034
642,1014.119944,570.9903727,0.684649348,783.6896925,1074.013753,0.848353624,221.8148355,551.5556321,0.883234262,918.9925556,1524.265708,0.896267235
643,213.713311,542.8651078,0.397122324,785.4442544,1075.842564,0.727977574,219.8928328,553.4156518,0.24519363,214.2796865,540.6333828,0.273680568
644,1014.236399,570.9462595,0.686454177,783.4796801,1074.194943,0.846928239,221.8545685,551.4962161,0.885978699,918.8974326,1523.971205,0.898430705
645,1014.194597,570.9493346,0.685582519,783.7484322,1074.199933,0.848608255,221.8958178,551.5090721,0.887428045,918.9806523,1523.938428,0.896140456
646,215.1382976,544.0421132,0.365716219,786.4604077,1074.491032,0.816464603,215.3357547,547.0626204,0.231706589,213.6916547,540.451005,0.246280998
647,1014.304712,570.9624825,0.686024785,783.665616,1074.118828,0.849025905,221.9126711,551.6169798,0.881821215,918.8737395,1523.796177,0.897119939
648,1014.426896,570.9199448,0.685723186,783.3647799,1074.303195,0.846530199,221.8327689,551.5611289,0.880088985,918.9052365,1523.774838,0.896209836
649,215.0304192,544.2023901,0.370154977,786.4959302,1074.667565,0.807848215,215.1216042,567.1721693,0.229496181,213.6774493,540.471024,0.244420856
650,1014.216,571.0049448,0.680870116,784.1577449,1074.405495,0.849376917,221.8432851,551.6188803,0.882521033,919.086458,1523.784799,0.896811247
651,1014.446401,571.7034183,0.677421927,785.288965,1074.739377,0.848313212,222.0468111,551.4960101,0.886778831,919.0394425,1524.100773,0.893806815
652,214.4824039,544.3929665,0.406406313,783.9370041,1077.204332,0.742768168,218.629801,554.9096117,0.250594854,215.9954171,541.1812711,0.248578519
653,1014.335257,571.5636778,0.677960932,785.6406441,1074.592003,0.85246706,221.9691062,551.5535429,0.885445297,919.3984504,1524.108872,0.895093799
654,1014.386106,571.6084323,0.681588054,785.2776811,1074.624571,0.857108951,221.9566617,551.4814529,0.887811363,919.1322615,1524.054517,0.892874718
655,213.6894846,542.9672515,0.385270566,786.1583257,1076.225464,0.737319291,219.8498664,553.8195984,0.247464269,214.522806,540.7432055,0.260444164
656,1014.370646,571.6379418,0.679090798,784.8041432,1074.545148,0.859905243,221.9564161,551.5028484,0.88855195,919.1569498,1524.105421,0.895312071
657,1014.363682,571.5708218,0.680781245,785.0624416,1074.605161,0.858214319,222.0945354,551.5221367,0.885978341,919.1824248,1524.207707,0.893775105
658,214.7093712,544.3834075,0.401453048,783.8871899,1077.05941,0.743858993,218.8084452,554.9251831,0.252166808,215.8999018,541.0921302,0.245361716
659,1014.446355,571.5035892,0.683226883,785.0154588,1074.618269,0.854357421,222.0235338,551.4381244,0.89375031,919.3411846,1524.098738,0.8906914
660,1014.325738,571.2257605,0.667257905,784.1555784,1074.367662,0.843287706,221.908217,551.6579993,0.877226233,918.9463339,1523.871548,0.896503389
661,215.0966759,544.0191355,0.365903616,787.0024431,1075.001679,0.805006742,215.0522262,567.2127992,0.238763064,213.7153285,540.5992298,0.245974422
662,1014.44531,571.2125201,0.668660522,783.7999787,1074.020522,0.847039163,221.9313874,551.6093304,0.880679786,918.9211428,1523.855236,0.893301249
663,1014.591163,571.1564522,0.66652602,783.753222,1073.827221,0.845661879,221.9271131,551.6249838,0.877446949,919.0759008,1523.584734,0.892897964
664,215.160624,543.9977922,0.368405879,786.8327832,1075.075772,0.81216383,215.3138586,547.0606532,0.237157226,213.7282308,540.6447797,0.250975043
665,1014.732126,571.1564226,0.668307066,783.6859078,1073.903835,0.84646827,221.9776421,551.5945814,0.87402159,918.7956078,1524.002082,0.896687627
666,1014.609004,571.2098918,0.669815481,783.4978628,1073.668702,0.845654011,221.9491959,551.5675855,0.872971773,918.7524672,1524.013458,0.897970796
667,213.7302492,542.6515749,0.392554998,785.4829521,1075.829236,0.745626211,219.9463239,553.6178166,0.248807788,214.1068113,540.600029,0.276309758
668,1014.786409,571.170527,0.666699708,783.336236,1073.606089,0.844789565,221.8122272,551.652297,0.876775861,918.7576478,1524.182768,0.89542675
669,1014.727171,571.188045,0.666437507,783.3611236,1073.632416,0.84248507,221.7605543,551.6808214,0.876309752,918.7558963,1524.154403,0.89197129
670,213.8179035,542.6340914,0.396682769,785.1618567,1075.752902,0.737496734,219.926723,553.484486,0.248193115,214.1009752,540.6536751,0.279695302
671,1014.74584,571.2370458,0.665680408,783.1756573,1073.819537,0.837167799,222.0024934,551.4326153,0.875516415,918.8614981,1524.028347,0.892917156
672,1014.745739,571.2644634,0.666142046,783.8346558,1074.160715,0.845937431,222.0901918,551.4005694,0.87582773,919.0591748,1524.017463,0.891599536
673,214.1840489,544.071106,0.413538039,783.3576975,1076.829377,0.769063115,218.8597939,554.7199231,0.241529644,215.6467926,540.6746645,0.25311324
674,1014.661108,571.2664213,0.676475763,783.4791641,1073.683475,0.821779072,222.3433008,551.9553905,0.878474474,918.8862858,1523.748626,0.897417784
675,1014.628056,571.3327422,0.676832139,783.3074455,1073.581079,0.833831787,222.3877792,551.8436167,0.877381802,918.9266307,1523.812736,0.899593174
676,215.7888343,544.480223,0.362840056,784.1775761,1075.067838,0.781900167,215.4548203,547.0918031,0.225762337,214.5485845,540.0997725,0.23172763
677,1014.666405,571.2902236,0.676982224,783.4362812,1074.229062,0.817014575,222.3523254,551.7460694,0.880151033,918.9700096,1523.860841,0.898034096
678,1014.673819,571.3133802,0.68017447,783.0647621,1073.64297,0.822754264,222.3281865,551.7601321,0.882258654,919.0235114,1523.82438,0.898378372
679,215.8509605,544.451201,0.362143874,784.3599825,1075.297186,0.765246391,215.4819604,547.1475883,0.227753818,214.6306803,540.1437154,0.227178663
680,1014.693169,571.4038129,0.679772735,783.833724,1074.164683,0.822154522,222.2159624,551.7121532,0.881164849,919.0033436,1523.860626,0.899931729
681,1014.6243,571.3358941,0.675450265,783.7559838,1073.975915,0.829946041,222.1839657,551.6868899,0.881312251,919.0080802,1523.842028,0.899736643
682,215.6872033,544.3976839,0.359830976,798.0360398,1073.988163,0.731823146,215.6289459,547.1445141,0.220805347,214.6027774,540.0547009,0.227164805
683,1013.951276,569.8086963,0.69716382,887.5513873,1079.962968,0.498303145,222.2168331,551.7075512,0.883911431,919.0326004,1523.789032,0.892808795
684,1013.699087,569.0692353,0.678401947,955.2410226,1091.705954,0.738517761,222.2630029,551.7228885,0.884516954,918.9784694,1523.838985,0.895023704
685,215.7242306,544.5211185,0.36108917,957.0318422,1084.244304,0.64121145,215.6598947,547.2273114,0.22209847,214.5940746,540.0480165,0.229024857
686,1013.05085,569.0624571,0.690129399,956.8921232,1081.254562,0.630812049,222.3008499,551.7221084,0.880778372,918.9636083,1523.859781,0.892815471
687,1013.00946,568.9385724,0.688161671,956.9111948,1081.672074,0.633266568,222.1928806,551.7096016,0.882754445,919.0329266,1523.609544,0.889483571
688,215.5955499,544.8058118,0.364148259,957.433908,1084.303534,0.616915226,215.4501396,547.1333661,0.22813192,214.6582918,539.9537301,0.222855568
689,1012.974916,567.9266028,0.682117343,957.7977724,1082.685827,0.601372719,222.0879054,551.9497304,0.871182919,918.9214618,1523.885315,0.878301024
690,1012.886884,568.1790657,0.68196404,956.9914417,1081.921903,0.623795927,222.0586863,551.9341667,0.86935246,918.6919925,1523.99434,0.880634189
691,216.2457703,543.8344433,0.367299408,957.9008441,1083.695695,0.605050623,215.8809124,547.0233953,0.240908414,214.5008811,540.8061237,0.253446788
692,1013.069149,568.1995792,0.683625877,957.3532963,1082.348476,0.608138323,222.1083746,551.9193089,0.87105298,918.5942485,1523.908545,0.883113265
693,1013.091668,568.1778488,0.68265456,957.64219,1082.253999,0.604082048,222.0770531,552.0350828,0.870601594,918.5870581,1523.79192,0.882843316
694,215.9221215,546.2944585,0.377817273,956.6458898,1082.174647,0.578534722,214.7086869,547.8675147,0.230248213,214.3994168,541.2954569,0.213218361
695,1013.209708,568.1282201,0.685131669,956.6682568,1081.96189,0.610277176,222.1932349,551.9590251,0.875593066,918.641016,1523.643265,0.880253792
696,1013.276675,568.0499926,0.686470151,956.8202896,1081.868797,0.608568609,222.1479931,551.9238665,0.873700678,918.765542,1523.795312,0.879437923
697,215.6109589,544.7931968,0.359717339,956.4730115,1082.791901,0.579195976,215.340088,547.0059412,0.219518721,214.3970979,539.8977809,0.217904359
698,1013.300271,568.1183634,0.689836383,955.7472091,1081.844203,0.631359756,222.1361914,551.9427359,0.877922893,918.5141008,1523.845872,0.881993294
699,1013.259375,568.1253209,0.691002488,956.3330231,1081.755872,0.614932358,222.1974964,551.9209688,0.872483492,918.4892304,1523.807052,0.884382129
700,215.654117,544.8381956,0.363821745,956.7980776,1082.035494,0.566910148,215.4904023,547.0611939,0.220034063,214.569199,539.85848,0.219015419
701,1013.214746,568.1180315,0.696111381,957.4318581,1081.707116,0.615617573,222.1479163,551.9247582,0.874868631,918.5213718,1523.843653,0.884365678
702,1013.395042,568.035996,0.683314919,955.1433802,1082.121879,0.639660418,221.9623413,551.2947948,0.8901245,918.9801307,1523.615111,0.882728636
703,214.7658167,544.2302774,0.361786276,955.1409297,1082.959877,0.611803591,215.4694411,567.5294007,0.22959283,213.664353,539.7306314,0.230431706
704,1013.304497,568.062542,0.679014206,955.6336355,1082.165191,0.633542418,222.0851555,551.4154911,0.888538718,918.8690364,1523.502252,0.885454416
705,1013.241847,568.1143336,0.681339443,954.7148128,1082.177446,0.628579557,222.0126915,551.422307,0.8866871,918.9101529,1523.463727,0.884295702
706,215.5921326,544.803378,0.368132859,955.7832868,1082.413679,0.581821561,215.5145619,547.3601844,0.21957463,214.7725661,539.7825766,0.217241168
707,1013.087066,568.1357641,0.679605961,955.0103545,1082.319981,0.624765038,221.9367123,551.4018745,0.890121341,918.8055043,1523.633399,0.883676827
708,1013.14735,568.2713566,0.680924535,954.0309486,1082.549185,0.629789591,222.0439267,551.4114525,0.889287829,918.5741861,1523.942593,0.88712883
709,215.4799516,544.7910311,0.370308876,956.1405802,1081.812598,0.568547308,215.3778788,547.3250093,0.221543014,214.7003411,539.8634424,0.219860911
710,1013.17575,568.290092,0.683420777,954.9329491,1082.48203,0.619400442,222.0735416,551.5252826,0.887081802,918.5294015,1523.772965,0.887408018
711,1013.152741,568.2290092,0.68707031,954.6798081,1082.476071,0.626712918,222.0257421,551.4917617,0.886417031,918.574935,1523.818777,0.888245463
712,215.4981966,544.7989156,0.369949877,956.8309393,1081.734027,0.572992921,215.3044289,547.2748268,0.22009778,214.6727266,539.837275,0.219522506
713,1013.241375,568.1513371,0.685161412,954.7369533,1081.996124,0.629877567,222.0399046,551.4043603,0.888699174,918.4513862,1523.99767,0.889159203
714,1013.226272,568.1756225,0.683454633,955.3427868,1082.287417,0.616428733,221.8544021,551.4214339,0.889879465,918.5208082,1523.80462,0.890166044
715,214.7212738,544.1480336,0.361634731,956.642611,1081.716597,0.591606259,215.6845828,567.5848097,0.232228041,213.6315333,539.7582269,0.23119846
716,1013.052463,567.9158721,0.702773929,956.6140327,1080.976122,0.592902303,221.8493466,551.6458924,0.877427757,918.6330011,1523.845931,0.889185548
717,1013.019713,567.92296,0.702109575,956.9287491,1080.975949,0.594429016,221.8414545,551.7063081,0.878751457,918.6956177,1523.917739,0.889242887
718,214.7597089,543.8366997,0.359405607,956.7754741,1080.892768,0.570133448,215.6552,567.6764674,0.230899155,213.6019022,539.7870307,0.23872754
719,1013.00772,567.8921242,0.702733099,956.6749573,1080.883372,0.599764347,221.6351733,551.607707,0.880135,918.4562919,1523.803397,0.8933568
720,1013.113879,567.8635831,0.706523418,956.4409742,1080.990497,0.620372415,221.7260084,551.6023829,0.882707834,918.4639986,1523.641204,0.893112242
721,214.7343905,543.9406167,0.360975832,956.4116158,1080.861397,0.607866824,215.7286655,567.6057884,0.237854153,213.5953552,539.7244577,0.2370193
722,1013.351432,567.9060035,0.708526969,955.5427675,1081.353388,0.634159803,221.737215,551.5480964,0.885372519,918.6871824,1523.967719,0.894363761
723,1013.300981,567.8485136,0.709071577,955.2749457,1081.194472,0.636737108,221.7885919,551.5493281,0.884360194,918.6317561,1523.836429,0.892719865
724,214.8759148,543.9820533,0.36399588,955.5056291,1080.570702,0.595666051,215.578909,567.4969831,0.231581926,213.6215906,539.7772269,0.238057286
725,1013.256873,567.877533,0.705735803,955.689023,1081.013372,0.625448942,221.7957759,551.4065566,0.88477695,918.6056411,1523.647828,0.886791825
726,1013.255971,567.877661,0.705485344,955.3022537,1081.045806,0.640236437,221.7079701,551.4758103,0.886436462,918.6646831,1523.751834,0.888316274
727,214.8640885,543.9071177,0.363613576,955.2139235,1080.58549,0.617135167,215.5764804,567.4819112,0.23803249,213.7125195,539.7664061,0.243468583
728,1013.248973,567.877707,0.708196282,954.6850295,1080.98145,0.637791038,221.5752697,551.505007,0.889550388,918.7430298,1523.966736,0.886968076
729,1013.177887,567.8444369,0.708231151,954.6489186,1080.685375,0.628121138,221.624186,551.6448488,0.888522387,918.7902787,1523.538261,0.887965322
730,214.6600609,544.4136003,0.364636213,957.2236848,1080.634743,0.571649551,214.7543744,547.422507,0.221809864,213.5243461,539.9274111,0.22687757
731,1012.89915,568.0522518,0.688403666,955.6574574,1081.038904,0.601469517,221.7241306,551.3992341,0.890301943,918.9664524,1523.871053,0.887111187
732,1012.903722,568.1168966,0.690765917,954.9767308,1080.898411,0.591193318,221.7914605,551.4094923,0.892163754,918.9973056,1523.860998,0.887770772
733,214.4002546,544.3765247,0.356972039,956.1885948,1080.553005,0.57898736,214.8219936,547.2009106,0.219327241,213.3082248,539.8097515,0.229099512
734,1013.004914,568.0274968,0.695283532,954.6360941,1081.294688,0.606047392,221.7197413,551.3253856,0.894656181,918.8289869,1523.971095,0.891915202
735,1013.927139,569.2203369,0.689733386,951.0045407,1083.59239,0.614441991,221.7420249,551.3789592,0.89342922,918.7369106,1524.11465,0.890936911
736,213.6471992,543.2430245,0.401533723,918.4758555,1086.57771,0.67738229,218.7998602,554.2427434,0.264198124,214.993186,540.7770319,0.267656744
737,1013.855509,570.5483599,0.679180801,836.6665792,1073.007747,0.711628556,221.8183017,551.4850104,0.892173886,918.8982637,1524.042736,0.886918366
738,1013.278679,571.4192553,0.654055417,791.8516874,1060.235451,0.826543212,221.7912455,551.5702996,0.889042974,919.0982776,1523.834212,0.89028722
739,214.7392956,544.1450153,0.350969583,794.5720072,1063.295794,0.725769997,215.5561751,567.4133964,0.220216215,213.4449105,539.8530855,0.227282047
740,1013.93697,570.8000288,0.671715319,822.1712785,1077.422429,0.837771595,221.875381,551.6736681,0.886324406,918.8383811,1523.85819,0.886231303
741,1013.958677,570.6789308,0.681923747,839.1769316,1084.674263,0.738675952,221.7727189,551.6004739,0.891030669,918.7745893,1523.908056,0.886146247
742,214.7374328,544.1446304,0.352007687,831.0765104,1080.756189,0.696188986,214.9011136,547.5169227,0.216171682,213.4437209,539.8502054,0.225561827
743,1014.052894,570.5963345,0.682722569,818.1383399,1075.876909,0.845350742,221.831347,551.6281612,0.890819371,918.7472413,1523.813969,0.888210416
744,1014.085943,570.3586106,0.691989481,818.5975752,1076.331603,0.82924962,222.0769157,551.6698048,0.893599927,918.8574924,1523.749829,0.885823846
745,215.5585011,544.8153812,0.373258054,827.9724364,1079.514309,0.774539351,215.1118079,547.2422967,0.23493132,214.7486506,540.1032109,0.21965611
746,1014.054886,570.3583999,0.691561818,827.5478387,1081.746515,0.67094183,222.0372539,551.5866992,0.89128089,918.9214563,1523.887131,0.88543582
747,1014.208522,570.3333092,0.692072213,824.5065804,1080.448102,0.76721096,222.0346031,551.578089,0.891521096,919.1485686,1523.612085,0.88505888
748,215.5163559,544.7645709,0.371832311,824.8509884,1078.838894,0.776350915,215.1055987,547.2383411,0.232155532,214.7557001,540.087009,0.21822542
749,1014.210874,570.3918767,0.692988873,824.8054786,1080.077879,0.75804925,221.9899354,551.8450475,0.887673378,918.8650331,1524.036472,0.886872292
750,1014.299512,570.3637729,0.691927135,827.75314,1081.352529,0.691302538,221.9750466,551.8161917,0.890445232,918.8390932,1524.038603,0.889032364
751,213.5318807,542.7133627,0.388163745,830.3522735,1081.76898,0.698734939,219.8516116,553.6005633,0.251359344,214.1555485,540.7508454,0.277279675
