coords,ground x,ground y,likelihood,ep x,ep y,likelihood,hmax x,hmax y,likelihood,vmax x,vmax y,likelihood
137,1114.46392,392.3359752,0.789813042,992.1751957,659.6629362,0.896061301,738.0105126,306.8141128,0.869236946,1072.823389,790.6805255,0.82291019
138,1114.435791,392.3379421,0.789983809,992.1193197,659.6804619,0.894961119,738.0201358,306.8100454,0.869447827,1072.775891,790.6124949,0.824927628
139,726.3044572,294.3577271,0.098452836,992.1306973,660.757953,0.924074769,733.4711028,302.1926351,0.327489614,733.5584852,299.1478519,0.454245687
140,1114.492913,392.3027735,0.788879871,992.1043966,659.7003508,0.89557302,738.022771,306.8295755,0.869910002,1072.796591,790.608196,0.822087884
141,1114.496639,392.2946777,0.788554251,992.1928272,659.7218828,0.893575728,738.0228575,306.8274267,0.869498372,1072.771161,790.5840216,0.827870429
142,726.3091102,294.3705673,0.098389328,992.1580501,660.8014766,0.92344296,733.4811758,302.1994109,0.327206492,733.5624404,299.1492817,0.453413099
143,1114.473227,392.2920871,0.789209306,992.1172569,659.7066393,0.893586457,737.9809411,306.8258195,0.8691113,1072.753767,790.602632,0.827197433
144,1114.418049,392.3073425,0.786875367,992.1273596,659.7485895,0.894414842,737.9774699,306.8474394,0.868567646,1072.77857,790.6013403,0.828383803
145,725.6351676,294.7249417,0.097655982,994.617228,660.5676492,0.855956614,731.6995172,301.250607,0.289128602,733.1952009,300.0155065,0.429327518
146,1114.427068,392.2837791,0.785596013,992.1404014,659.7407122,0.89448601,737.9806652,306.8425463,0.868406177,1072.774553,790.5797937,0.82795316
147,1114.448689,392.2725024,0.786483049,992.1711984,659.7903633,0.894489467,737.9834139,306.8494563,0.868267059,1072.771144,790.6178625,0.829527617
148,725.6267934,294.7295804,0.097828358,994.5964003,660.5595042,0.857530355,731.6888084,301.2568779,0.289432347,733.2103305,300.0203681,0.43013376
149,1114.4477,392.262485,0.786542058,992.1486003,659.776535,0.894350171,737.966193,306.8418558,0.868710935,1072.795168,790.6226196,0.829553783
150,1114.422845,392.2601585,0.78026551,992.0192876,659.4431219,0.889172316,737.891314,306.9375035,0.870419323,1072.758876,790.7813027,0.829152107
151,725.6211767,294.7583685,0.099648416,994.3696418,660.3578429,0.867189527,732.1184332,301.0793505,0.295656472,733.1977098,299.989418,0.437106252
152,1114.470023,392.2520814,0.780927122,992.0193398,659.5391998,0.886975944,737.8994055,306.9685256,0.870982528,1072.761992,790.7876482,0.825418353
